CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type
Hamilton,43.2133649,-79.8557575,Basement,1450.0,1.0,1.0,0,0.0,0.0,466.0,2.0
Hamilton,43.2270464,-79.85241,Basement,2200.0,2.0,1.0,1,1.0,1.0,600.0,2.0
Hamilton,43.2702626,-79.8627584,Basement,1500.0,1.0,1.0,0,1.0,0.0,700.0,2.0
Hamilton,43.2128674,-79.8416009,Basement,1900.0,2.0,1.0,0,0.0,0.0,900.0,0.0
Hamilton,43.2531851,-79.8891599,Basement,825.0,1.0,1.0,0,0.0,1.0,600.0,2.0
Hamilton,43.2255935,-79.8526944,Basement,1850.0,2.0,1.0,1,1.0,1.0,550.0,2.0
Hamilton,43.2378117,-79.8822704,Basement,1650.0,2.5,1.0,0,0.0,0.0,650.0,2.0
Hamilton,43.2470463,-79.8528257,Condo,2100.0,1.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2517688,-79.8836865,Duplex/Triplex,2195.0,1.0,1.0,1,0.0,0.0,850.0,2.0
Hamilton,43.252824,-79.8761408,Duplex/Triplex,1350.0,1.0,1.0,0,0.0,1.0,600.0,2.0
Hamilton,43.242638,-79.8775683,Duplex/Triplex,2250.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2654424,-79.8827297,Duplex/Triplex,2300.0,3.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.3281585,-79.8990114,Condo,2150.0,1.5,1.0,0,0.0,0.0,657.0,2.0
Hamilton,43.241215,-79.9179394,Condo,2500.0,1.5,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.2492351,-79.850944,Duplex/Triplex,2200.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.2627886,-79.8737988,Condo,1675.0,1.5,1.0,0,0.0,1.0,650.0,2.0
Hamilton,43.247292,-79.8620388,Condo,2900.0,2.0,2.0,1,1.0,1.0,937.0,2.0
Hamilton,43.2341458,-79.9024779,Condo,2150.0,1.0,1.0,0,0.0,0.0,560.0,2.0
Hamilton,43.2391777,-79.7207947,Condo,1825.0,1.0,1.0,0,1.0,0.0,573.0,2.0
Hamilton,43.252457,-79.8660836,Condo,1850.0,1.0,1.0,0,1.0,1.0,529.0,2.0
Hamilton,43.2386305,-79.718393,Condo,2550.0,2.0,2.0,0,0.0,0.0,899.0,2.0
Hamilton,43.2411936,-79.7226868,Condo,2050.0,1.5,1.0,0,0.0,0.0,680.0,2.0
Hamilton,43.2098279,-79.7837036,Condo,2500.0,2.0,2.0,0,0.0,0.0,931.0,2.0
Hamilton,43.337854,-79.8982793,Condo,2150.0,1.5,1.0,0,0.0,0.0,657.0,2.0
Hamilton,43.2484025,-79.8560165,Condo,2495.0,1.0,2.0,0,0.0,1.0,880.0,2.0
Hamilton,43.2489326,-79.8372594,Duplex/Triplex,2100.0,3.0,1.0,0,1.0,1.0,935.0,2.0
Hamilton,43.2036333,-79.8407037,Duplex/Triplex,2000.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.2391777,-79.7207947,Condo,1750.0,1.0,1.0,1,1.0,1.0,575.0,2.0
Hamilton,43.3420286,-79.88002,Condo,2100.0,1.5,1.0,0,1.0,0.0,654.0,2.0
Hamilton,43.2192323,-79.7071206,Condo,2200.0,1.0,1.0,0,1.0,1.0,693.0,2.0
Hamilton,43.2192323,-79.7071206,Condo,2100.0,1.0,1.0,0,1.0,1.0,690.0,2.0
Hamilton,43.2004171,-79.8617083,Condo,2500.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Hamilton,43.2192947,-79.6838874,Condo,2100.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Hamilton,43.2514258,-79.8603956,Duplex/Triplex,1425.0,1.0,1.0,0,1.0,1.0,600.0,1.0
Hamilton,43.2493847,-79.8568076,Duplex/Triplex,1550.0,1.0,1.5,1,1.0,1.0,600.0,2.0
Hamilton,43.2223868,-79.8770374,Duplex/Triplex,1850.0,2.0,1.0,0,0.0,0.0,950.0,2.0
Hamilton,43.2060415,-79.9648962,Condo,2550.0,2.0,2.0,0,0.0,1.0,878.0,2.0
Hamilton,43.2211048,-79.7568107,Condo,2495.0,2.0,2.0,0,1.0,0.0,982.0,2.0
Hamilton,43.2200597,-79.7734555,Condo,1995.0,1.0,1.0,0,1.0,0.0,700.0,2.0
Hamilton,43.2384713,-79.7188142,Condo,2100.0,1.0,1.0,0,0.0,0.0,565.0,2.0
Hamilton,43.2291551,-79.8464804,Duplex/Triplex,1495.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Hamilton,43.2382929,-79.9095625,Duplex/Triplex,2395.0,3.0,1.0,0,0.0,0.0,850.0,2.0
Hamilton,43.2507715,-79.85998,Duplex/Triplex,1750.0,1.0,2.0,1,1.0,1.0,750.0,1.0
Hamilton,43.2351235,-79.8840202,Duplex/Triplex,2200.0,3.0,1.0,0,0.0,0.0,918.0,2.0
Hamilton,43.2266965,-79.9434035,Condo,2200.0,2.0,1.0,0,0.0,0.0,850.0,2.0
Hamilton,43.2180282,-79.7910527,Condo,1750.0,2.0,1.0,0,1.0,1.0,712.0,2.0
Hamilton,43.2270726,-79.8544629,House,1500.0,2.5,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.22514,-79.8016569,House,1175.0,1.5,1.0,0,1.0,1.0,580.0,2.0
Hamilton,43.22514,-79.8016569,House,2275.0,2.0,1.0,0,1.0,1.0,949.0,2.0
Hamilton,43.2522325,-79.7778638,House,1795.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Hamilton,43.2400747,-79.820482,House,1700.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Hamilton,43.2551565,-79.8385154,House,1900.0,1.5,1.0,0,0.0,0.0,550.0,2.0
Hamilton,43.2544607,-79.8427925,House,1745.0,2.0,1.0,0,0.0,1.0,500.0,1.0
Hamilton,43.2392773,-79.8735212,House,2050.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.2182708,-79.7325586,House,2950.0,2.0,2.0,1,0.0,1.0,950.0,2.0
Hamilton,43.2359645,-79.788236,House,2200.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2046644,-79.8494294,House,1600.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2644302,-79.8470712,House,2200.0,2.5,1.0,1,1.0,1.0,614.0,1.0
Hamilton,43.2644302,-79.8470712,House,2200.0,3.0,1.0,1,1.0,1.0,614.0,1.0
Hamilton,43.2496595,-79.8010382,Townhouse,1825.0,2.5,1.0,0,0.0,1.0,750.0,2.0
Hamilton,43.23285,-79.91491,Townhouse,2100.0,3.0,2.0,0,0.0,0.0,980.0,2.0
Fort Erie,42.9305606,-78.922361,Duplex/Triplex,1295.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Fort Erie,42.9291104,-78.917332,Apartment,1900.0,3.0,1.0,0,0.0,1.0,950.0,2.0
Fort Erie,42.9187591,-78.9234787,Apartment,1450.0,1.5,1.0,0,0.0,0.0,730.0,2.0
Fort Erie,42.9185474,-78.9253767,Apartment,1450.0,1.0,1.0,0,0.0,0.0,730.0,2.0
Fort Erie,42.9038743,-78.9344814,Apartment,2100.0,3.0,1.0,1,1.0,1.0,800.0,2.0
Fort Erie,42.8836143,-79.0574311,House,1600.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Fort Erie,42.8836143,-79.0574311,Apartment,1300.0,3.0,1.0,0,0.0,1.0,800.0,2.0
Fort Erie,42.8690664,-79.0634765,Apartment,1890.0,2.0,1.0,1,1.0,1.0,725.0,1.0
Fort Erie,42.8836143,-79.0574311,Apartment,1350.0,1.5,1.0,0,0.0,1.0,500.0,2.0
Fort Erie,42.865211,-79.0592312,Duplex/Triplex,1400.0,2.5,1.0,0,0.0,1.0,850.0,2.0
Fort Erie,42.8925387,-78.9678875,Duplex/Triplex,1350.0,2.5,1.0,0,0.0,1.0,900.0,1.0
Fort Erie,42.9360426,-78.9684177,House,2200.0,2.5,1.0,0,0.0,1.0,875.0,2.0
Port Colborne,42.8999334,-79.2551582,Apartment,1650.0,2.0,1.0,0,1.0,1.0,700.0,2.0
Port Colborne,42.8999334,-79.2551582,Apartment,1650.0,1.5,1.0,0,1.0,1.0,700.0,2.0
Port Colborne,42.8944473,-79.2423176,Basement,1395.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Port Colborne,42.8937591,-79.2541231,Condo,1875.0,3.0,1.0,0,0.0,1.0,969.0,2.0
Port Colborne,42.8933787,-79.2541151,Condo,1875.0,3.0,1.0,0,0.0,1.0,939.0,2.0
Port Colborne,42.8909158,-79.2318544,House,1900.0,3.0,1.0,0,0.0,0.0,950.0,1.0
Port Colborne,42.8852699,-79.2441458,House,1600.0,3.0,1.0,0,0.0,1.0,900.0,2.0
Port Colborne,42.8852699,-79.2441458,House,1400.0,2.0,1.0,0,0.0,1.0,700.0,2.0
Port Colborne,42.8852699,-79.2441458,House,900.0,0.5,1.0,1,1.0,1.0,500.0,1.0
Port Colborne,42.8811161,-79.2505552,Apartment,1300.0,1.0,1.0,0,0.0,1.0,850.0,1.0
Port Colborne,42.8908037,-79.2467832,Apartment,1295.0,1.0,1.0,0,0.0,1.0,700.0,2.0
Port Colborne,42.8847928,-79.246062,Apartment,1100.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Port Colborne,42.8937591,-79.2541231,Condo,1779.0,3.0,1.0,0,0.0,1.0,969.0,2.0
Port Colborne,42.8983528,-79.2643525,Duplex/Triplex,1800.0,3.0,1.0,0,0.0,1.0,800.0,2.0
Port Colborne,42.896821,-79.2620294,Condo,2100.0,1.5,1.0,0,1.0,1.0,650.0,2.0
Port Colborne,42.8976012,-79.2537707,Townhouse,1199.0,2.0,1.0,0,0.0,1.0,725.0,2.0
West Lincoln,43.1110887,-79.5491044,Apartment,1275.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Pelham,43.0514979,-79.2831681,Basement,1300.0,0.5,1.0,0,1.0,1.0,900.0,2.0
Pelham,43.0492599,-79.2764367,Condo,2100.0,1.5,1.0,0,1.0,0.0,600.0,2.0
Pelham,43.0489339,-79.2852157,Apartment,1850.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Pelham,43.045515,-79.2858376,Apartment,2300.0,2.0,1.0,0,1.0,1.0,915.0,2.0
Pelham,43.0276279,-79.3513971,Apartment,1399.0,2.0,1.0,1,1.0,1.0,749.0,2.0
Pelham,43.0276279,-79.3513971,Apartment,1349.0,1.0,1.0,1,1.0,1.0,649.0,2.0
Pelham,43.0240705,-79.3622975,Apartment,1600.0,2.0,1.0,0,1.0,1.0,950.0,2.0
Pelham,43.0240705,-79.3622975,Apartment,1850.0,1.0,1.0,0,1.0,1.0,650.0,1.0
Pelham,43.0379653,-79.2870651,Basement,1500.0,1.5,1.0,0,0.0,0.0,950.0,1.0
Pelham,43.0492599,-79.2764367,Condo,2100.0,1.5,1.0,0,1.0,0.0,750.0,2.0
Welland,43.0106666,-79.2863385,Duplex/Triplex,1350.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Welland,43.0020993,-79.2703113,Apartment,1520.0,1.0,1.0,0,1.0,1.0,630.0,2.0
Welland,43.0020993,-79.2703113,Apartment,1695.0,2.0,1.0,0,1.0,1.0,840.0,2.0
Welland,42.9977241,-79.2423837,Duplex/Triplex,1400.0,2.0,1.0,0,0.0,0.0,600.0,2.0
Welland,42.9945384,-79.2700892,Basement,1795.0,3.0,1.0,0,1.0,1.0,950.0,2.0
Welland,42.9945384,-79.2700892,Apartment,2250.0,2.5,2.0,0,1.0,1.0,800.0,2.0
Welland,42.9938582,-79.2693844,Apartment,1600.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Welland,42.9934199,-79.2694241,Apartment,1300.0,1.0,1.0,0,1.0,1.0,750.0,2.0
Welland,42.9927991,-79.2284618,Apartment,1470.0,2.0,1.0,0,0.0,1.0,700.0,2.0
Welland,42.9927674,-79.2487271,Apartment,1150.0,2.0,1.0,0,1.0,1.0,925.0,2.0
Welland,42.9921856,-79.2475127,Apartment,1350.0,2.0,1.0,0,1.0,1.0,700.0,2.0
Welland,42.9921856,-79.2475127,Apartment,1250.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Welland,42.9913152,-79.2405334,Apartment,1350.0,1.0,1.0,1,0.0,1.0,700.0,2.0
Welland,42.9898799,-79.2428242,Apartment,1650.0,2.0,1.0,0,1.0,1.0,760.0,1.0
Welland,42.9896462,-79.2498724,Apartment,1300.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Welland,42.9891577,-79.2332527,Apartment,1060.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Welland,42.9890113,-79.2344538,Basement,1250.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Welland,42.988573,-79.2363413,Apartment,1200.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Welland,42.9823487,-79.2573919,Condo,1600.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Welland,42.981899,-79.2252013,Basement,1500.0,1.0,1.0,1,1.0,1.0,500.0,1.0
Welland,42.9812998,-79.2394761,Apartment,1200.0,1.0,1.0,1,1.0,1.0,750.0,1.0
Welland,42.9812998,-79.2394761,Apartment,1200.0,1.0,1.0,0,1.0,1.0,555.0,2.0
Welland,42.97956,-79.2245499,Duplex/Triplex,1450.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Welland,42.975665,-79.2527576,Apartment,1495.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Welland,42.9879099,-79.2370971,Apartment,1795.0,2.0,1.0,0,1.0,1.0,800.0,2.0
Welland,42.97811,-79.2509199,Apartment,1300.0,1.0,1.0,0,1.0,1.0,670.0,2.0
Welland,43.0181749,-79.2461608,Apartment,1915.0,2.0,2.0,0,0.0,0.0,873.0,2.0
Welland,42.9774933,-79.2357755,Apartment,975.0,1.0,1.0,0,1.0,1.0,500.0,2.0
Welland,42.970981,-79.240046,Apartment,1950.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Welland,42.9921856,-79.2475127,Apartment,1300.0,2.0,1.0,0,1.0,1.0,700.0,2.0
Welland,43.0020993,-79.2703113,Apartment,1610.0,1.0,1.0,0,1.0,1.0,630.0,2.0
Welland,43.0181471,-79.2475378,Apartment,1665.0,2.0,1.0,0,1.0,1.0,820.0,2.0
Welland,43.0181471,-79.2475378,Apartment,1490.0,1.0,1.0,0,1.0,1.0,640.0,2.0
Welland,42.975665,-79.2527576,Apartment,1299.0,1.5,1.0,0,1.0,1.0,900.0,2.0
Welland,42.9852626,-79.2509781,Apartment,1200.0,2.0,1.0,1,1.0,1.0,700.0,1.0
Welland,42.9832889,-79.2512887,Apartment,1100.0,0.5,1.0,0,1.0,1.0,900.0,2.0
Welland,42.9741836,-79.2398946,Apartment,2395.0,2.0,1.0,1,1.0,1.0,750.0,1.0
Welland,42.991056,-79.2582195,Apartment,1099.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Welland,42.9861898,-79.2617651,Apartment,1350.0,1.0,1.0,1,1.0,1.0,480.0,2.0
Welland,42.9800829,-79.2514369,Apartment,1500.0,2.0,1.0,0,0.0,0.0,850.0,1.0
Welland,42.975665,-79.2527576,Apartment,1099.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Welland,42.9941159,-79.273304,Basement,1300.0,0.5,1.0,1,1.0,1.0,550.0,1.0
Welland,42.9952474,-79.2344974,Basement,1400.0,1.0,1.0,0,1.0,1.0,500.0,2.0
Welland,43.0129923,-79.2553563,Duplex/Triplex,1800.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Welland,42.9695847,-79.2671163,Duplex/Triplex,1750.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Welland,42.9843,-79.2344758,Duplex/Triplex,1100.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Welland,42.9714138,-79.2644077,Duplex/Triplex,1450.0,2.0,1.0,0,0.0,1.0,720.0,2.0
Welland,42.9921579,-79.2482555,Duplex/Triplex,1600.0,2.0,1.0,0,1.0,1.0,650.0,2.0
Welland,42.9970231,-79.2548059,Duplex/Triplex,1650.0,1.0,1.0,1,1.0,1.0,850.0,2.0
Welland,43.0105305,-79.257912,House,1495.0,3.0,1.0,0,0.0,0.0,900.0,2.0
Welland,42.988573,-79.2363413,House,1900.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Thorold,43.1265855,-79.2068731,Apartment,1200.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Thorold,43.1264919,-79.2059162,Apartment,1300.0,1.0,1.0,0,0.0,1.0,600.0,2.0
Thorold,43.124173,-79.2065552,Duplex/Triplex,1550.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Thorold,43.117583,-79.1994515,Apartment,850.0,0.5,1.0,0,1.0,1.0,900.0,2.0
Thorold,43.117583,-79.1994515,Apartment,900.0,0.5,1.0,0,1.0,1.0,900.0,2.0
Thorold,43.1135996,-79.2169174,Basement,1250.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Thorold,43.1131218,-79.2268756,Basement,1500.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Thorold,43.1128523,-79.2066694,Basement,1800.0,2.0,2.0,1,1.0,1.0,960.0,2.0
Thorold,43.1007573,-79.1957497,Apartment,1400.0,1.0,1.0,0,1.0,1.0,500.0,2.0
Thorold,43.0401507,-79.2077514,Basement,550.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Thorold,43.1248101,-79.2016697,Apartment,1000.0,0.5,1.0,0,1.0,1.0,900.0,2.0
Thorold,43.117583,-79.1994515,Apartment,950.0,0.5,1.0,0,1.0,1.0,900.0,2.0
Thorold,43.1131218,-79.2268756,Basement,1500.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Thorold,43.1092077,-79.2243201,Basement,515.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Thorold,43.1158875,-79.2467701,Townhouse,1650.0,2.0,1.0,0,0.0,1.0,900.0,2.0
Niagara Falls,43.1289602,-79.1153808,Apartment,1675.0,2.0,1.0,0,1.0,1.0,884.0,2.0
Niagara Falls,43.128562,-79.0878507,Apartment,1650.0,2.0,1.0,0,1.0,1.0,665.0,2.0
Niagara Falls,43.128562,-79.0878507,Apartment,1500.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Niagara Falls,43.1263462,-79.1197478,Basement,1200.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Niagara Falls,43.1165507,-79.0997134,Apartment,1510.0,1.0,1.0,0,1.0,1.0,546.0,2.0
Niagara Falls,43.1138685,-79.098021,House,1845.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Niagara Falls,43.1138685,-79.098021,House,1595.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Niagara Falls,43.1129274,-79.0635346,Duplex/Triplex,1600.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Niagara Falls,43.1110492,-79.1305102,Basement,1700.0,2.5,1.0,1,1.0,1.0,700.0,1.0
Niagara Falls,43.1104625,-79.0812978,Duplex/Triplex,1945.0,3.0,1.0,0,0.0,0.0,850.0,2.0
Niagara Falls,43.1086755,-79.0847177,Basement,1650.0,2.0,1.0,1,1.0,1.0,900.0,1.0
Niagara Falls,43.1086519,-79.1305102,Apartment,1300.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Niagara Falls,43.1072825,-79.0967194,Apartment,1655.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Niagara Falls,43.1067928,-79.0974695,Condo,1950.0,2.0,1.0,0,0.0,1.0,960.0,2.0
Niagara Falls,43.10663,-79.066969,Apartment,980.0,0.5,1.0,1,1.0,1.0,600.0,1.0
Niagara Falls,43.106459,-79.0749211,Apartment,1300.0,1.0,1.0,0,1.0,1.0,550.0,1.0
Niagara Falls,43.1057336,-79.080907,Duplex/Triplex,1400.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Niagara Falls,43.1054089,-79.0681026,Apartment,1950.0,1.0,1.0,1,1.0,1.0,550.0,2.0
Niagara Falls,43.1049022,-79.0626519,Apartment,1675.0,2.0,1.0,1,1.0,1.0,950.0,2.0
Niagara Falls,43.1046694,-79.0686768,Apartment,1900.0,2.0,1.0,0,0.0,1.0,900.0,2.0
Niagara Falls,43.104667,-79.0669546,House,2000.0,2.0,1.0,1,1.0,1.0,800.0,1.0
Niagara Falls,43.1033073,-79.0988151,House,2200.0,3.0,1.0,1,1.0,1.0,900.0,2.0
Niagara Falls,43.0979725,-79.0770394,House,2100.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Niagara Falls,43.0976102,-79.0769732,House,1995.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Niagara Falls,43.0962556,-79.0677716,House,950.0,1.0,1.0,1,1.0,1.0,575.0,1.0
Niagara Falls,43.092603,-79.0905423,House,1370.0,1.5,1.0,1,1.0,1.0,700.0,2.0
Niagara Falls,43.091078,-79.105992,Basement,900.0,0.5,1.0,1,1.0,1.0,900.0,2.0
Niagara Falls,43.0904014,-79.0929201,Apartment,1100.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Niagara Falls,43.0886492,-79.1135501,Apartment,1890.0,1.0,1.0,0,0.0,1.0,555.0,2.0
Niagara Falls,43.0883126,-79.1131836,Apartment,1890.0,1.0,1.0,0,0.0,1.0,555.0,2.0
Niagara Falls,43.0876419,-79.1110577,Apartment,2149.0,2.0,1.0,1,1.0,1.0,890.0,2.0
Niagara Falls,43.0876419,-79.1110577,Apartment,1849.0,1.0,1.0,1,1.0,1.0,602.0,2.0
Niagara Falls,43.087157,-79.102457,Apartment,1500.0,2.0,1.0,0,0.0,1.0,800.0,2.0
Niagara Falls,43.0870363,-79.087983,Basement,1100.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Niagara Falls,43.085226,-79.0931235,Basement,1200.0,2.0,1.0,1,1.0,1.0,650.0,2.0
Niagara Falls,43.084858,-79.0894169,Condo,2260.0,2.0,2.0,0,1.0,1.0,945.0,2.0
Niagara Falls,43.08102,-79.12398,Apartment,1999.0,1.0,1.0,1,1.0,1.0,670.0,2.0
Niagara Falls,43.079839,-79.128339,Basement,1450.0,1.0,1.0,1,1.0,1.0,400.0,1.0
Niagara Falls,43.07664,-79.14289,Apartment,1750.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Niagara Falls,43.0709982,-79.0984333,Apartment,2049.0,2.0,2.0,0,0.0,1.0,850.0,2.0
Niagara Falls,43.0649871,-79.1112783,Apartment,1150.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Niagara Falls,43.049044,-79.0508975,Apartment,1895.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Niagara Falls,43.0201124,-79.0455335,Apartment,1100.0,1.0,1.0,1,1.0,1.0,450.0,1.0
Niagara Falls,43.1228834,-79.0992784,Apartment,1500.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Niagara Falls,43.0714979,-79.0934172,Apartment,1550.0,1.0,1.0,0,0.0,0.0,625.0,2.0
Niagara Falls,43.128562,-79.0878507,Apartment,1475.0,1.0,1.0,0,1.0,1.0,434.0,2.0
Niagara Falls,43.1165507,-79.0997134,Apartment,1865.0,2.0,1.0,0,1.0,1.0,744.0,2.0
Niagara Falls,43.1072825,-79.0967194,Apartment,1665.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Niagara Falls,43.1086397,-79.0666951,Apartment,1000.0,0.5,1.0,1,1.0,1.0,400.0,2.0
Niagara Falls,43.0854869,-79.100533,Apartment,1950.0,2.5,1.0,1,0.0,1.0,700.0,2.0
Niagara Falls,43.0518931,-79.045746,Apartment,1500.0,2.0,1.0,1,1.0,1.0,850.0,2.0
Niagara Falls,43.0894166,-79.1170571,Apartment,1450.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Niagara Falls,43.1072825,-79.0967194,Apartment,1505.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Niagara Falls,43.0886492,-79.1135501,Apartment,1790.0,1.0,1.0,0,0.0,1.0,555.0,2.0
Niagara Falls,43.1054089,-79.0681026,Apartment,1950.0,1.0,1.0,1,1.0,1.0,550.0,2.0
Niagara Falls,43.1289602,-79.1153808,Apartment,1715.0,2.0,1.0,0,1.0,1.0,884.0,2.0
Niagara Falls,43.0647232,-79.1150398,Apartment,2200.0,3.0,1.0,1,1.0,1.0,950.0,2.0
Niagara Falls,43.0201124,-79.0455335,Apartment,1450.0,2.0,1.0,1,1.0,1.0,850.0,1.0
Niagara Falls,43.1018227,-79.072869,Apartment,1300.0,1.0,1.0,0,0.0,1.0,700.0,2.0
Niagara Falls,43.1049022,-79.0626519,Apartment,1595.0,1.0,1.0,1,1.0,1.0,950.0,2.0
Niagara Falls,43.08102,-79.12398,Apartment,2149.0,2.0,1.0,1,1.0,1.0,840.0,2.0
Niagara Falls,43.1221706,-79.1105724,Basement,1600.0,2.0,1.0,0,1.0,1.0,850.0,2.0
Niagara Falls,43.0692138,-79.0881595,Basement,1400.0,1.5,1.0,1,1.0,1.0,750.0,2.0
Niagara Falls,43.0786214,-79.0984435,Basement,1300.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Niagara Falls,43.1086519,-79.1305102,Basement,1500.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Niagara Falls,43.0778166,-79.1232987,Basement,900.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Niagara Falls,43.110234,-79.0814523,Basement,1100.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Niagara Falls,43.1119604,-79.1165718,Basement,1500.0,1.0,1.0,1,1.0,1.0,850.0,2.0
Niagara Falls,43.0804244,-79.1425061,Basement,1400.0,2.0,1.0,0,0.0,0.0,700.0,1.0
Niagara Falls,43.0650387,-79.0914852,Condo,3000.0,2.0,2.0,1,1.0,1.0,800.0,1.0
Niagara Falls,43.1142702,-79.0689191,Duplex/Triplex,1600.0,2.0,1.0,1,0.0,1.0,900.0,2.0
Niagara Falls,43.1104625,-79.0812978,Duplex/Triplex,1875.0,3.0,1.0,0,0.0,0.0,850.0,2.0
Niagara Falls,43.1085985,-79.0727251,House,1200.0,1.5,1.0,0,0.0,0.0,700.0,2.0
Niagara Falls,43.1008267,-79.0681688,House,2000.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Niagara-on-the-Lake,43.2115122,-79.1887115,Apartment,2400.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Niagara-on-the-Lake,43.2115122,-79.1887115,Apartment,2150.0,2.0,2.0,0,0.0,0.0,900.0,2.0
Niagara-on-the-Lake,43.1783397,-79.0673302,Apartment,1700.0,2.0,1.0,0,0.0,1.0,500.0,2.0
Niagara-on-the-Lake,43.2115122,-79.1887115,Apartment,1899.0,1.0,1.0,1,1.0,1.0,500.0,1.0
St. Catharines,43.2220022,-79.2125108,Basement,1795.0,1.0,1.0,0,0.0,0.0,650.0,2.0
St. Catharines,43.2117276,-79.2269947,Apartment,1799.0,2.0,1.0,1,1.0,1.0,850.0,2.0
St. Catharines,43.1998572,-79.2514142,Apartment,2275.0,2.0,1.0,0,1.0,1.0,780.0,2.0
St. Catharines,43.1998572,-79.2514142,Apartment,1849.0,1.0,1.0,0,1.0,1.0,603.0,2.0
St. Catharines,43.1932046,-79.2435731,Apartment,1425.0,1.0,1.0,0,1.0,1.0,545.0,2.0
St. Catharines,43.1880337,-79.2085449,Apartment,1390.0,1.0,1.0,0,0.0,1.0,550.0,2.0
St. Catharines,43.187785,-79.247769,Apartment,1500.0,2.0,1.0,0,0.0,0.0,800.0,2.0
St. Catharines,43.1860506,-79.2318773,Apartment,1525.0,1.0,1.0,0,1.0,1.0,665.0,2.0
St. Catharines,43.1860071,-79.2300039,Apartment,1849.0,1.0,1.0,0,1.0,1.0,699.0,2.0
